23-12-23;15:08:29;A;41.623310000000004;13.333614; 19.39;994.74;59.075195; 26;28;
23-12-23;15:08:49;A;41.623301;13.333599333333334; 19.41;994.86;59.362305; 29;31;
23-12-23;15:09:08;A;41.623295;13.333587333333334; 19.43;994.79;59.217773; 29;31;
23-12-23;15:09:28;A;41.623283;13.333577333333333; 19.40;994.85;59.316406; 28;30;
23-12-23;15:09:48;A;41.6232655;13.333575; 19.40;994.89;59.736328; 29;31;
23-12-23;15:10:08;A;41.62327783333333;13.333577333333333; 19.40;994.89;59.623047; 28;30;
23-12-23;15:10:28;A;41.62326183333333;13.333565666666667; 19.41;994.86;59.145508; 35;37;
23-12-23;15:10:48;A;41.6232565;13.333572; 19.40;994.85;59.077148; 33;35;
23-12-23;15:11:08;A;41.6232715;13.333592833333334; 19.40;994.85;59.350586; 31;33;
23-12-23;15:11:28;A;41.62327583333333;13.333597833333334; 19.39;994.83;59.507812; 28;30;
23-12-23;15:11:48;A;41.62329716666667;13.333619833333334; 19.41;994.89;59.202148; 27;29;
23-12-23;15:12:08;A;41.623316833333334;13.33361; 19.42;994.80;59.455078; 26;28;
23-12-23;15:12:28;A;41.623324333333336;13.333657; 19.43;994.79;59.183594; 30;32;
23-12-23;15:12:48;A;41.62333116666667;13.333647; 19.44;994.80;59.604492; 31;33;
23-12-23;15:13:08;A;41.62332883333333;13.333624833333333; 19.44;994.78;59.674805; 28;30;
23-12-23;15:13:28;A;41.623321833333335;13.333618833333333; 19.43;994.77;59.513672; 29;31;
23-12-23;15:13:48;A;41.623297666666666;13.333611333333334; 19.43;994.79;59.923828; 29;31;
23-12-23;15:14:08;A;41.623307833333335;13.333599833333333; 19.43;994.82;59.662109; 27;29;
23-12-23;15:14:28;A;41.623358333333336;13.333602333333333; 19.43;994.71;60.163086; 32;34;
23-12-23;15:14:48;A;41.623363166666664;13.3336065; 19.43;994.89;59.388672; 29;31;
23-12-23;15:15:08;A;41.62331983333333;13.333605; 19.43;994.76;59.707031; 30;32;
23-12-23;15:15:28;A;41.623320666666665;13.333603333333333; 19.42;994.83;59.375977; 28;30;
23-12-23;15:15:48;A;41.623349833333336;13.333623833333334; 19.43;994.79;59.570312; 28;30;
